Timp,ID_Corp,PozitieX,PozitieY,UnghiPhi,VitezaX,VitezaY,VitezaOmega,AcceleratieX,AcceleratieY,AcceleratieEpsilon
0.612000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.612000,3,8.236835,2.157006,-0.000430,-0.007591,0.003420,-0.000316,0.000000,0.000000,0.000000
0.621000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.621000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.621000,3,8.236767,2.156993,-0.000433,-0.007591,0.003420,-0.000316,0.000000,0.000000,0.000000
0.629000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.629000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.629000,3,8.236706,2.156981,-0.000435,-0.007591,0.003420,-0.000316,0.000000,0.000000,0.000000
0.637000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.637000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.637000,3,8.236645,2.156970,-0.000438,-0.007591,0.003420,-0.000316,0.000000,0.000000,0.000000
0.646000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.646000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.646000,3,8.236576,2.156957,-0.000441,-0.007591,0.003421,-0.000316,0.000000,0.000000,0.000000
0.654000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.654000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.654000,3,8.236515,2.156945,-0.000443,-0.007591,0.003421,-0.000316,0.000000,0.000000,0.000000
0.662000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.662000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.662000,3,8.236454,2.156934,-0.000446,-0.007592,0.003421,-0.000316,0.000000,0.000000,0.000000
0.671000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
